symboling,normalized-losses,make,aspiration,num-of-doors,body-style,drive-wheels,engine-location,wheel-base,length,width,height,curb-weight,engine-type,num-of-cylinders,engine-size,fuel-system,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,horsepower-binned,diesel,gas
0,86,subaru,std,four,wagon,4wd,front,96.76298047220452,0.83666876158942,0.9075731320168716,54.897735824662085,2440,ohcf,four,109,2bbl,3.613431222066432,2.6426512927782424,8.890114606931075,83.7579139257476,4795.280246904039,23,29,7796.88574158886,10.158328717344888,Low,0,1
0,105,honda,std,two,hatchback,fwd,front,96.33723709855944,0.804608497047415,0.9041235229339948,53.284257435669005,2281,ohc,four,109,1bbl,3.1496587406918186,3.5670660860700605,8.992461050876718,86.43126367292739,5796.330622836256,27,33,9082.87755681708,8.786853862486705,Low,0,1
1,149,dodge,std,four,hatchback,fwd,front,93.6406232623264,0.758175363138407,0.8863185863580708,50.49410877484347,1977,ohc,four,88,2bbl,2.9707250552467546,3.227015214982531,9.473961935080798,66.51629591795997,5512.252716104199,31,38,6143.979548124588,7.550182148367909,Low,0,1
-1,120,mercedes-benz,std,four,sedan,rwd,front,115.85978942664892,0.97368000989497,0.9957602645071626,56.46207020676373,3734,ohcv,eight,234,mpfi,3.452068503460143,3.092853929711818,8.125452684655498,153.2733074379588,4753.313471776695,16,18,34242.912214279124,14.608165761861668,High,0,1
1,118,plymouth,std,two,hatchback,fwd,front,94.0343877771722,0.7559527238710275,0.8857258522270816,50.86716511085811,1920,ohc,four,90,2bbl,2.969552172135664,3.238329482362801,9.346067818602773,67.87426752240451,5503.3748577439965,37,41,5841.282126191324,6.318936240649996,Low,0,1
0,104,nissan,std,four,sedan,fwd,front,97.13886209570106,0.8330955071538271,0.9029675777594464,54.59951682947178,2313,ohc,four,119,2bbl,3.3300428072725947,3.481284285983734,8.681409399554248,98.75004480596225,5183.860453178638,27,34,9472.342013641432,8.504167368434935,Low,0,1
-1,94,volvo,turbo,four,sedan,rwd,front,109.44670374987408,0.907262870458026,0.9544633883621142,55.48608005454175,3042,ohc,four,141,mpfi,3.7891697421758295,3.160117730705299,8.570805214258156,159.7906495496598,5286.122889133618,19,25,18792.84241505024,12.359238054275012,High,0,1
0,102,subaru,std,four,sedan,fwd,front,97.20647459743626,0.829578946608649,0.9093147558005727,52.439801644990354,2205,ohcf,four,111,2bbl,3.62971030009028,2.632766744633668,9.60450090625848,83.46510857685645,4430.744345517551,28,33,7852.448530444289,8.379921623572304,Low,0,1
0,89,subaru,std,four,wagon,fwd,front,97.3191559251456,0.8296132653261449,0.9077513782731232,53.00817698146252,2440,ohcf,four,109,mpfi,3.617352446755988,2.613761608681433,8.941760100794626,94.39450418283865,5197.449371975555,25,31,10120.12908097934,9.462711770683406,Low,0,1
0,106,nissan,std,four,hatchback,fwd,front,97.18302048856292,0.8296977322751281,0.9058712942589198,54.67146085260309,2329,ohc,four,121,2bbl,3.328279355501639,3.453076591645883,8.565576555238636,97.528258089943,5188.887124395138,27,34,8911.792590162391,8.560272891395503,Low,0,1
-1,95,volvo,turbo,four,sedan,rwd,front,109.1238513404485,0.9062912475609856,0.9557267424239728,55.60849190862251,3076,ohc,four,142,mpfi,3.785342342132534,3.1636158985107574,9.6318427640337,112.50269606491574,5420.526848022616,19,25,22555.437646911683,12.45676702122871,Medium,0,1
3,122,porsche,std,two,hardtop,rwd,rear,89.56651305256025,0.8116548315864903,0.9040375267727488,51.63720076414099,2766,ohcf,six,196,mpfi,3.735293823371879,2.896156905703851,9.58906423692614,208.05093599311317,5904.042096724946,17,25,33062.48101173664,13.885926122770964,High,0,1
3,255,volkswagen,std,two,hatchback,fwd,front,95.0785226539304,0.7974776916223792,0.8887627764202658,51.30366817418656,2251,ohc,four,109,mpfi,3.1947339357596,3.3928097944331257,8.60923458504125,89.62455090424818,5508.29271541579,24,29,9445.7892375555,9.886869527414394,Low,0,1
3,143,mercedes-benz,std,two,convertible,rwd,front,96.75492628465676,0.867250763568671,0.9794206297622768,50.84929140406332,3673,ohcv,eight,231,mpfi,3.4592930423403336,3.115732886465936,8.161637229094113,155.96750159792484,4748.019933626959,16,18,34963.41654126942,14.683491173179853,High,0,1
1,129,nissan,std,two,hatchback,fwd,front,94.37128424452057,0.79508869599947,0.8881475937625445,53.24311370056857,2007,ohc,four,97,2bbl,3.1422039456892006,3.302117306215505,9.533805060901098,68.08733907328414,5195.429139883207,31,37,7798.120492053054,7.657739826291036,Low,0,1
1,122,alfa-romero,std,two,hatchback,rwd,front,94.67634885908822,0.824491614821934,0.9110500366471166,52.35762846485464,2808,ohcv,six,153,mpfi,2.672304970162451,3.4702341622109807,8.897549804987095,154.19846718148298,4997.567552424975,19,26,16313.76626373963,12.256550631312216,High,0,1
1,88,toyota,std,two,hatchback,fwd,front,95.6341497468125,0.7644441491787963,0.8830649005386826,54.52304519456163,2050,ohc,four,91,2bbl,3.0616374713603247,3.0271898769703576,9.031183674455006,62.39458509802062,4780.166813761573,31,38,6552.529267523425,7.634863856250215,Low,0,1
3,256,volkswagen,std,two,hatchback,fwd,front,94.41086989079936,0.7965787591769391,0.8883694576773934,51.363888693046725,2229,ohc,four,109,mpfi,3.1887420341077646,3.398734775904972,8.53102801203049,89.8273331213854,5498.738820751501,24,29,10173.890381776297,9.733029009653237,Low,0,1
2,136,toyota,std,two,hardtop,rwd,front,98.56535723978152,0.848418361628366,0.9108260597186556,52.065566567621126,2542,ohc,four,145,mpfi,3.633191983048712,3.5021756942263687,9.358286973247854,116.45348342359635,4804.246125026297,25,30,8437.614726362128,9.66609741073258,Medium,0,1
1,87,toyota,std,two,hatchback,fwd,front,95.7056572961672,0.763098450169259,0.8837798067873737,54.44312411321842,1968,ohc,four,94,2bbl,3.045869257211135,3.0453247523652447,9.04048499581007,61.701376608203496,4826.541960533467,35,39,5283.468131277855,6.628808342479633,Low,0,1
1,122,nissan,std,four,sedan,fwd,front,94.55069829996596,0.793332240437189,0.8860189755079633,54.45454786735727,1950,ohc,four,98,2bbl,3.1523419175721346,3.2940462608414167,9.298617104594875,68.27242284926844,5201.233520205934,31,37,6822.308148327828,7.58106573788683,Low,0,1
-2,102,volvo,turbo,four,sedan,rwd,front,104.302545184046,0.9084957166659064,0.9329872524845833,56.15179962342229,3026,ohc,four,131,mpfi,3.639242278779024,3.156953678976365,7.337814827799463,163.79970028911313,5066.519931982771,17,22,18395.01760535133,13.760851366839036,High,0,1
1,86,toyota,std,two,hatchback,fwd,front,95.76125508856724,0.7628106190673598,0.8846180160767327,54.45846250809466,2003,ohc,four,93,2bbl,3.04149633114983,3.041198903356659,9.104811790839436,63.17584572789005,4798.651928013447,35,39,5329.314930381976,6.742881585153956,Low,0,1
1,86,toyota,std,two,hatchback,fwd,front,95.77733995446548,0.7626165079038403,0.8832333296855075,54.58071876347539,2084,ohc,four,92,2bbl,3.034737480276115,3.018797209137166,9.022327832112383,61.14709269724349,4839.293842348435,31,38,6293.178760040631,7.443150434158535,Low,0,1
2,167,nissan,std,two,hardtop,fwd,front,94.74748951555796,0.783010570661124,0.888124660850318,53.34617544507321,2014,ohc,four,97,2bbl,3.160346958175503,3.2972298310851067,9.53809643760273,69.63720957319596,5212.426649714481,31,37,8309.186943531286,7.418904965411297,Low,0,1
-1,95,volvo,std,four,sedan,rwd,front,109.22131020429924,0.9029024398611232,0.9570238997985036,55.62556916115616,3021,ohcv,six,172,mpfi,3.573350672428936,2.86717871260904,8.794625384264997,133.16747855266004,5488.369084048816,18,23,21664.574787462083,13.159909120857016,Medium,0,1
1,113,mazda,std,four,sedan,fwd,front,92.92128133652112,0.7990193725271116,0.8932299143781718,54.26652369208719,1942,ohc,four,88,2bbl,3.079833476195593,3.1259016272501645,8.831170956695024,66.6720028880046,5008.478485543591,31,38,7101.691229675704,7.649368295499007,Low,0,1
1,168,toyota,std,two,hatchback,rwd,front,94.23751458612864,0.8085592566592031,0.8892017623638027,52.52430964021632,2176,ohc,four,98,2bbl,3.185287954516064,3.009617057818884,9.1160794810323,71.15887038789265,4789.356994141506,29,34,7987.509128691407,8.023661866308213,Low,0,1
2,133,toyota,std,two,hatchback,rwd,front,98.38936968126724,0.8460630233584603,0.9119542917545588,52.005171205013525,2705,ohc,four,146,mpfi,3.622156606841058,3.490248787984346,9.255500354657984,114.0897537639922,4780.581778066952,24,30,11132.132336588526,9.791438579842934,Medium,0,1
2,123,renault,std,two,hatchback,fwd,front,96.11528378397298,0.8491392609637985,0.9243655212584598,50.41362612396389,2443,ohc,four,134,mpfi,3.452355639810316,3.905087889916686,8.74109136136613,105.29513622192154,5120.372652073834,23,31,10101.559528573767,10.294912559596284,Medium,0,1
0,86,honda,std,four,sedan,fwd,front,96.37378814273538,0.8401864203912127,0.9048079930170172,54.04289676931907,2282,ohc,four,112,1bbl,3.148552893794108,3.5810899366402937,8.922208419920128,85.71670562032753,5801.312801623732,27,33,8904.68007453752,8.735578870266245,Low,0,1
3,122,mitsubishi,turbo,two,hatchback,fwd,front,96.0512402910896,0.8305421494808687,0.9212358577706924,50.15373010203853,2953,ohc,four,158,spdi,3.59361748489857,3.861765806651371,7.197561148298517,144.76286239595805,4973.146898274285,19,24,14609.461834086338,12.37969163713414,Medium,0,1
1,230,nissan,std,two,hatchback,rwd,front,98.95573624406556,0.8562315076564866,0.943921145468808,49.622368186134864,3143,ohcv,six,180,mpfi,3.4218910229290898,3.2886855264215096,8.894681643796924,160.45931922829195,5183.517132370803,19,25,18058.19047992121,12.451694354394746,High,0,1
3,151,saab,std,two,hatchback,fwd,front,99.02593991379084,0.9010496121968136,0.923646360221202,56.022755010666415,2664,ohc,four,121,mpfi,3.534369815220923,3.0578450566404567,9.269458164352438,110.65150700479876,5250.148247263204,21,29,12275.553034483451,11.134914291481472,Medium,0,1
0,192,bmw,std,four,sedan,rwd,front,101.09355819081802,0.8527921258651502,0.8988736174770449,54.28940452502187,2390,ohc,four,109,mpfi,3.4972062931599392,2.799737251914789,8.812909850397864,100.07369327506984,5794.145403091628,23,29,16779.842643218566,10.219762050536383,Medium,0,1
2,93,volkswagen,std,four,sedan,fwd,front,97.2915215376376,0.8243526696176562,0.9085311625294324,55.610650690742496,2297,ohc,four,112,mpfi,3.1785092437918347,3.4029157882099943,9.868775424030922,100.80454958264563,5505.6629415733705,26,32,10035.102281246378,9.037104364098637,Medium,0,1
-1,122,toyota,std,four,wagon,rwd,front,104.55075078072564,0.9018048817447684,0.9223614921512998,54.16184131099607,3166,dohc,six,163,mpfi,3.2666016987778046,3.3429482063962315,9.239711579204991,156.1270850836873,5182.577509125805,19,24,15953.695547398387,12.34768077809594,High,0,1
0,81,toyota,std,four,wagon,4wd,front,95.51657258782356,0.8134319039591383,0.8817855807129621,59.03260507657504,2289,ohc,four,93,2bbl,3.050955380272146,3.0302713047037906,9.193669375213158,60.59199902154537,4810.242829246133,27,32,7662.692192076128,8.674063680865475,Low,0,1
0,90,toyota,std,four,sedan,fwd,front,95.83181290459432,0.795745461261315,0.8945403112310931,53.00631975566077,2148,ohc,four,98,2bbl,3.186786765196508,3.014676185742736,8.94107147912055,69.80957563280452,4783.020853016334,28,34,9127.749722360471,8.39839789631018,Low,0,1
1,107,honda,std,two,sedan,fwd,front,96.51146586191416,0.8123824769646691,0.9176517695713596,50.96685273412994,2290,ohc,four,109,2bbl,3.147817547986809,3.593503640730004,9.147476000653633,101.5483736987182,5523.562418432077,25,31,10387.716699380684,9.40261627641718,Medium,0,1
0,127,nissan,std,four,sedan,fwd,front,100.0556828725198,0.8713653474021549,0.9235993640758058,55.105288591396665,3090,ohcv,six,182,mpfi,3.429839947663607,3.263471709025085,8.669658184591224,153.8794141225413,5175.39016834485,17,22,14180.255843030698,13.74380909391776,High,0,1
1,159,audi,std,four,sedan,fwd,front,105.44355405049996,0.9258463897489938,0.9896874184788416,55.60487705426673,2822,ohc,five,135,mpfi,3.184726408966888,3.4194561153557124,8.495322696861372,110.80412680715916,5484.329041617892,19,25,17781.791749259333,12.42938799225855,Medium,0,1
0,90,subaru,std,four,wagon,fwd,front,96.9977579999714,0.8308912037497912,0.9081663010246828,53.125286276442495,2424,ohcf,four,108,mpfi,3.6255576327626007,2.6396889710834963,8.96238829340828,92.66565948750434,5205.986522282251,25,31,10580.975758995286,9.3257576432113,Low,0,1
1,122,nissan,std,four,sedan,fwd,front,94.45978594423916,0.7929760909142985,0.885968562219135,54.58221015728167,1934,ohc,four,97,2bbl,3.161548359681102,3.2998463754739524,9.301658360381564,69.54995610272478,5223.870786769419,31,37,7136.446934146052,7.564051131470509,Low,0,1
0,122,peugot,turbo,four,wagon,rwd,front,114.18117847356004,0.9560545039536444,0.9518352834207088,58.72180391745285,3486,l,four,154,idi,3.696265380575582,3.519489481793955,21.1299351544051,95.9537903855508,4154.518792742275,25,25,17162.738005235642,9.377547469959556,Low,1,0
0,113,mazda,std,four,sedan,fwd,front,98.79490744568696,0.8550474529722782,0.9223352224432482,55.40109800622621,2390,ohc,four,122,2bbl,3.3939020397295487,3.389705545191288,8.560802159381334,84.81349759292901,4808.073304257117,26,32,10009.163867330555,9.06569101302434,Low,0,1
0,160,peugot,std,four,sedan,rwd,front,107.9410498532287,0.8979064145946765,0.9496579176744188,56.715470251558365,3074,l,four,117,mpfi,3.458072961524324,3.184406349730937,8.378676263650933,97.87991098222008,5000.251539043615,19,24,16882.657967538467,12.207288674190613,Low,0,1
3,122,alfa-romero,std,two,convertible,rwd,front,88.77246366853683,0.8088027924358167,0.8917714442899541,48.717648086995794,2549,dohc,four,131,mpfi,3.472939306140181,2.681140931733472,8.954680666565288,111.4072073717812,4985.277941889097,21,27,16142.83253182133,11.258219171238736,Medium,0,1
3,149,saab,std,two,hatchback,fwd,front,98.89778894503826,0.8982025353986942,0.9240051179250288,56.20738756864856,2625,ohc,four,120,mpfi,3.552592242803238,3.0730456920250178,9.079696557300965,109.9188278692104,5242.969742680115,21,28,12231.667824390664,11.138999213428455,Medium,0,1
1,105,mazda,std,two,hatchback,fwd,front,92.88671175692777,0.76311479837053,0.8921599108274192,54.15942294392303,1876,ohc,four,91,2bbl,3.034090719250204,3.14248861731789,8.86399300106051,67.31803768883604,4982.617076973179,30,31,5242.683663594515,7.926096875303787,Low,0,1
0,104,subaru,std,four,sedan,fwd,front,97.00102493424728,0.8276499066841418,0.9084336649377862,52.50700853380389,2346,ohcf,four,108,mpfi,3.605737924133978,2.6388023636988223,9.115474387430485,91.87246935223897,5181.658933353685,26,32,9328.154929459552,9.00210284452865,Low,0,1
-1,94,volvo,std,four,sedan,rwd,front,109.1525802235378,0.9072372285003308,0.9572333472437436,55.32108556974781,2958,ohc,four,141,mpfi,3.783651103561429,3.1441566639,9.246491614004608,114.38072856580126,5405.7624511343565,23,28,16763.81926418842,10.213677336858296,Medium,0,1
0,105,honda,std,two,hatchback,fwd,front,96.72656917686174,0.8024564986412581,0.9062364404456597,53.227783177209965,2218,ohc,four,111,1bbl,3.1599148821974485,3.602025463123211,8.907928004035622,86.2085598394226,5783.8897930380845,27,33,8050.909001511237,8.84922412420357,Low,0,1
1,168,toyota,std,two,sedan,rwd,front,94.42150011868276,0.8101062599500775,0.8881800922733399,52.65050550818825,2171,ohc,four,96,2bbl,3.188217889095319,3.029140586753596,8.951974049028186,70.62502634177878,4804.583495461915,29,34,8001.490666689888,8.08236003928841,Low,0,1
1,160,audi,turbo,four,sedan,fwd,front,105.34471322710633,0.9266461426240388,0.9924355060336312,55.98906770739024,3102,ohc,five,130,mpfi,3.1380070501447648,3.414799750199903,8.509494362352497,138.5006523285644,5481.327417114228,17,20,24045.46595844514,13.917729051839126,Medium,0,1
0,127,nissan,std,four,sedan,fwd,front,100.08988869177774,0.8742267755997671,0.9224088920386034,55.18145151335634,3107,ohcv,six,182,mpfi,3.4244499833576216,3.2681263905062434,9.092346946763463,152.7230449936037,5204.251144404739,17,22,13296.34404640816,13.826498321115515,High,0,1
1,87,toyota,std,two,hatchback,fwd,front,95.54839484156776,0.7623636793524935,0.8836208565469634,54.383091058761245,1984,ohc,four,91,2bbl,3.038053062760344,3.032483375925375,8.933056537959171,64.3030854385738,4792.990623525188,35,39,5118.0,6.745873322096726,Low,0,1
1,106,mazda,std,two,hatchback,fwd,front,92.99849838063902,0.7672573062507432,0.8918231745493578,54.1221443925822,1883,ohc,four,89,2bbl,3.0311353032314,3.13734438824483,9.156735970271942,68.08794032037645,5020.175669149809,30,31,5177.966559264622,7.838652843004516,Low,0,1
3,148,saab,std,two,hatchback,fwd,front,99.02567695895918,0.8984740111668612,0.9230714769691848,56.17457401956122,2697,ohc,four,122,mpfi,2.54,2.07,9.21102779075099,109.9308749663848,5254.643234187663,21,28,15047.525633562416,11.25494511364603,Medium,0,1
1,86,toyota,std,two,hatchback,fwd,front,95.70702141586554,0.7621582118749975,0.8833134698149534,54.378220683551056,2047,ohc,four,93,2bbl,3.048071724178681,3.032016435221516,9.121242296795495,62.34638267548824,4817.725345834433,31,38,6254.940993488428,7.528518723705503,Low,0,1
0,91,toyota,std,four,wagon,4wd,front,95.64326498390568,0.8168058335862126,0.8827882291815347,59.099419534562855,3113,ohc,four,92,2bbl,3.0603489858551467,3.0451902485904943,8.836732305616149,64.27819083656995,4789.161446194777,27,32,9070.600924897206,8.628878643919641,Low,0,1
3,150,mazda,std,two,hatchback,rwd,front,95.49097033006144,0.8155447201225583,0.911561604556334,49.62010952473846,2390,rotor,two,68,4bbl,3.314392633116864,,9.528950817449742,99.85252056020954,6000.80528718092,17,23,11642.300367560916,13.774973369553456,Low,0,1
1,155,plymouth,std,four,sedan,fwd,front,93.57697095707046,0.807422984312818,0.8858014815025381,50.77791345351637,2193,ohc,four,99,2bbl,2.9597100875320987,3.243252840791393,9.35120346292743,68.22778907629824,5485.92786057331,31,38,7683.662435724516,7.588226936675393,Low,0,1
